Year,Month,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004,8,1.6,973.25,-200,10.8664502224,1009.5,102,722.25,65,1615.5,1014,23.6499996185,40.75,1.1745796227
2004,8,1.6,1005,-200,8.4810467899,918.75,81,788,87,1542.75,870.75,30.4250001907,30.9000000954,1.3218992697
2004,8,1.6,1050.25,-200,8.5246520076,920.5,91,743.25,70,1682.5,851.25,31.3499999046,39.4749994278,1.7798472999
2004,8,1.6,936.75,-200,8.2030079249,907.5,86,821.5,83,1465.5,825.75,32.9250001907,24.9000005722,1.2268723241
2004,8,1.6,962.25,-200,7.7963837457,890.75,53,812.5,73,1442,634.25,30.8000006676,26.5499997139,1.1603067365
2004,8,1.6,964.5,-200,9.976623939,976.75,149,724.75,94,1515,1013.75,20.625,45.4749994278,1.0924585128
2004,8,1.6,1008,-200,9.8834495597,973.25,153,714.25,105,1508.5,1178,25,36.6000003815,1.1429532266
2004,8,1.6,973,-200,8.276765149,910.5,126,800.25,121,1441.25,891,32.9000005722,21.7750000954,1.0713948409
2004,8,1.6,963.75,-200,9.5079529084,959,96,787.25,115,1437.5,731.25,34.9999990463,17.8999998569,0.9899777378
2004,8,1.6,1035.5,-200,9.0937549942,943,109,769.75,118,1508.5,769.5,36.2749996185,19.4500002861,1.153949835
2004,8,1.6,1069.5,-200,6.8954033472,852.25,97,704.25,85,1638.5,867.25,28.0749998093,47.9750003815,1.7932762477
2004,8,1.6,1058,-200,7.8806210951,894.25,84,735.5,76,1647.75,824.75,33.9250001907,34.0749988556,1.7754155866
2004,8,1.6,1030,-200,7.9470781519,897,71,733,73,1591.75,667.5,35.3499994278,29.4000000954,1.6577384235
2004,8,1.6,-200,-200,-200,-200,90,-200,77,-200,-200,-200,-200,-200
2004,8,1.6,-200,-200,-200,-200,96,-200,92,-200,-200,-200,-200,-200
2004,8,1.7,1093.25,-200,9.1258307254,944.25,71,710.75,85,1655,784.75,29.5,42.6750001907,1.7316220492
2004,8,1.7,1142,-200,9.1322516488,944.5,73,681.5,83,1736,793.25,27.8499999046,52.5750007629,1.9397783115
2004,8,1.7,1169.75,-200,9.5144870849,959.25,86,666.25,88,1797.5,837.75,27.4499998093,55.4749994278,1.9998067518
2004,8,1.7,1084,-200,10.7078790776,1003.75,90,705.5,107,1760.5,838.5,35.5750007629,29.2249999046,1.6684406455
2004,8,1.7,1078.75,-200,11.7670097019,1041.5,87,696.75,116,1773.25,845.5,30.4500002861,38.2249994278,1.6375930172
2004,8,1.7,1053.75,-200,10.2044542449,985.25,108,735,104,1741.75,939.75,33.6999998093,33.4000000954,1.7185611717
2004,8,1.7,1018.5,-200,9.8237486701,971,103,691.75,94,1759.75,1057.25,25.4750003815,57.9500007629,1.8610917377
2004,8,1.7,1011.75,-200,8.3693571948,914.25,80,759.75,88,1653.25,858,33.5000009537,34,1.730016278
2004,8,1.7,1069.5,-200,8.1356445554,904.75,88,745,98,1701.75,846.25,28.125,50.5999994278,1.8968772244
2004,8,1.7,1066.25,-200,9.016969787,940,86,683.25,89,1743.5,977.75,26.6000003815,56.3999996185,1.9348888443
2004,8,1.7,-200,-200,-200,-200,80,-200,86,-200,-200,-200,-200,-200
2004,8,1.7,1117.75,-200,10.5639655322,998.5,69,705.5,79,1766,878.25,34.7000007629,35.8999986649,1.9527870031
2004,8,1.7,1135.75,-200,9.7245900975,967.25,65,702.5,67,1800.75,926.75,32.2749996185,43.5749988556,2.070048066
2004,8,1.7,1151,-200,10.1573687803,983.5,67,678,64,1822.75,1023.75,29.4749999046,50.5749988556,2.0492406253
2004,8,1.7,1161.75,-200,11.1306112703,1019,97,622.25,51,1904,1177.5,27.8749995232,56.5499992371,2.0894628099
2004,8,1.7,1143.5,-200,8.3260929248,912.5,89,714.5,68,1781.75,972,35.0500001907,38.125,2.1143793805
2004,8,1.7,1100.25,-200,10.117083726,982,84,720.25,69,1760.25,822.75,33.7500009537,34.4749994278,1.778826766
2004,8,1.7,1139.25,-200,10.9565166476,1012.75,87,672.25,60,1931.5,1033.75,26.4000005722,61.7250003815,2.0929468421
2004,8,1.7,1063.75,-200,9.0681290845,942,94,735,78,1650,801.25,36.75,26.2499995232,1.5984287663
2004,8,1.7,1059.25,-200,9.1965667402,947,90,732.5,74,1670.5,813,33.3249998093,32.8000001907,1.6527171222
2004,8,1.7,1090.5,-200,9.3452210104,952.75,51,723,63,1687.5,853.25,39.625,24.25,1.7255103635
2004,8,1.7,1063,-200,8.4810467899,918.75,46,735,60,1676.25,821,37.2249994278,29.1000003815,1.8185239908
2004,8,1.7,1116,-200,9.3322542241,952.25,62,702,66,1759,894.75,33.875,37.0749998093,1.9263530226
2004,8,1.7,1100.5,-200,7.4103512917,874.5,65,722.25,68,1747.75,927.25,31.6249995232,43.5500001907,1.9943738946
2004,8,1.7,957.25,-200,8.6497632227,925.5,72,758.25,92,1480.25,830,28.875,28.2999997139,1.1078287531
2004,8,1.7,1055,-200,8.6874480399,927,87,756.5,90,1519.75,715.75,36.9249992371,20.9249997139,1.2864195406
2004,8,1.7,1080.5,-200,8.9531942761,937.5,80,728,87,1568,713.75,33.875,30.0249996185,1.5600471764
2004,8,1.7,1111,-200,8.6937356322,927.25,90,706.75,78,1715.25,922.25,33.875,35.9749994278,1.8691989006
2004,8,1.7,-200,-200,-200,-200,104,-200,87,-200,-200,-200,-200,-200
2004,8,1.7,-200,-200,-200,-200,111,-200,83,-200,-200,-200,-200,-200
2004,8,1.7,-200,-200,-200,-200,108,-200,91,-200,-200,-200,-200,-200
2004,8,1.7,-200,-200,-200,-200,97,-200,99,-200,-200,-200,-200,-200
2004,8,1.7,976.75,-200,8.3384443897,913,104,744.25,81,1511.75,977,24.6999998093,41.8499994278,1.2839213503
2004,8,1.8,1064.5,-200,9.784033779,969.5,77,698.25,70,1723.5,1048.75,25.7000002861,50.6750001907,1.6491413491
2004,8,1.8,1038.75,-200,10.3665943177,991.25,93,684.5,74,1819.5,1087.75,24.1250004768,63.5000009537,1.8828098541
2004,8,1.8,1081.5,-200,9.6521465508,964.5,105,760,126,1648.75,843.5,39.5750007629,23.3000001907,1.6534688727
2004,8,1.8,1110,-200,10.9357039595,1012,91,720.25,96,1724.75,905,38.7749996185,24.6749997139,1.6772369062
2004,8,1.8,1144.25,-200,10.5298228261,997.25,64,669.25,63,1816,1021.25,28.8249993324,52,2.029734665
2004,8,1.8,1164.5,-200,9.7048098655,966.5,93,651,58,1824.75,1120,29.75,51.1499996185,2.1054480629
2004,8,1.8,1179,-200,9.4622672727,957.25,105,679.75,67,1818.5,1130.75,33.625,40.9749994278,2.0995223304
2004,8,1.8,1093,-200,7.8384541775,892.5,90,676.75,83,1677.5,926.75,26.9000000954,49.5500001907,1.7299263376
2004,8,1.8,-200,-200,-200,-200,119,-200,101,-200,-200,-200,-200,-200
2004,8,1.8,-200,-200,-200,-200,115,-200,112,-200,-200,-200,-200,-200
2004,8,1.8,1011.25,-200,9.1322516488,944.5,134,733.25,102,1570,1033.5,29.8500003815,30.4750003815,1.2616168509
2004,8,1.8,1062.5,-200,10.359816733,991,200,655.25,104,1672,966.25,24.3500003815,53.3500003815,1.6031320334
2004,8,1.9,1141.75,-200,9.1322516488,944.5,65,671.75,68,1774.5,798.5,27.3249993324,57.0749998093,2.0425865661
2004,8,1.9,1193.25,-200,13.0324006028,1084.75,146,610,110,1947.25,1096.5,25.6750001907,58.9499998093,1.9156205612
2004,8,1.9,1179.75,-200,11.4752244543,1031.25,163,633.25,124,1866,1067,28.4250001907,50.6749992371,1.9329146938
2004,8,1.9,1133.5,-200,11.0817468528,1017.25,144,688.75,115,1774.25,963.5,32.6999988556,36.8999996185,1.7953330566
2004,8,1.9,1113,-200,10.9704011448,1013.25,125,702.25,119,1780.75,902.75,34.0250005722,32.7249999046,1.714595047
2004,8,1.9,1050,-200,12.9354032231,1081.5,121,704.5,157,1731,815.5,36.875,22.6500000954,1.3886706107
2004,8,1.9,1084.5,-200,12.2214346724,1057.25,103,689,139,1775.25,835.5,32.8000011444,32.2499990463,1.5779221157
2004,8,1.9,1051,-200,10.6804029813,1002.75,102,711.25,110,1715,909.25,34.0749998093,33.3250002861,1.7508958985
2004,8,1.9,1057.5,-200,10.9357039595,1012,109,676.25,96,1781.75,1062.75,30.5999999046,41.8999996185,1.8104310779
2004,8,1.9,1030,-200,10.2853880693,988.25,84,686,95,1750.5,828.75,27.25,49.4000005722,1.7602184401
2004,8,1.9,1032.5,-200,10.9010536448,1010.75,89,681,93,1767.75,875,26.2749996185,51.25,1.725093354
2004,8,1.9,1124,-200,10.3733737921,991.5,87,659.5,93,1791.25,1012.5,27.0749998093,54.6750001907,1.9284267661
2004,8,1.9,1091.3333333333,-200,8.6288573994,924.6666666667,81,730,95,1685,1020.3333333333,29.7666670481,41.6666666667,1.7167297053
2004,8,1.9,1125.5,-200,9.4557484126,957,122,694,71,1840.5,1033.5,29.3500003815,53.1000003815,2.1361786927
2004,8,1.9,1173,-200,11.9104760434,1046.5,160,630.5,89,1815,1174.75,24.9000005722,52.9250001907,1.6430161874
2004,8,1.9,-200,-200,-200,-200,121,-200,83,-200,-200,-200,-200,-200
2004,8,1.9,-200,-200,-200,-200,103,-200,88,-200,-200,-200,-200,-200
2004,8,1.9,-200,-200,-200,-200,104,-200,109,-200,-200,-200,-200,-200
2004,8,1.9,1057.5,-200,11.0468998287,1016,209,673.25,101,1625.25,831.75,33.75,25.8499999046,1.3337975359
2004,8,2,1104.25,-200,11.1585749372,1020,106,680.5,82,1770.5,1085.5,26.5500001907,47.5499992371,1.6265151323
2004,8,2,1075.25,-200,10.5025425955,996.25,115,649.25,84,1838,1113,25.4000000954,56.1750011444,1.7961346635
2004,8,2,979,-200,10.5844737701,999.25,148,795.5,110,1515,1026.5,33.3500008583,20.0999999046,1.0142095838
2004,8,2,1094,-200,10.0233508364,978.5,142,716.5,119,1632.5,1191.75,33.3000006676,28.1999998093,1.4189489083
2004,8,2,1011,-200,12.0402289609,1051,111,702,-200,1658.75,1087.25,25.2750000954,41.7250003815,1.3243185761
2004,8,2,1008,-200,11.1959063481,1021.3333333333,177,713.6666666667,122,1549,1176,29.8999996185,26.2333335876,1.0891282825
2004,8,2,1075.5,-200,10.4276775923,993.5,133,723,129,1549,937.75,38.2500009537,17.8749995232,1.1810202656
2004,8,2,1121.5,-200,9.2869309352,950.5,126,686.75,95,1729,1022.25,31.1999998093,41.8500003815,1.870961469
2004,8,2,-200,-200,-200,-200,114,-200,104,-200,-200,-200,-200,-200
2004,8,2,-200,-200,-200,-200,101,-200,107,-200,-200,-200,-200,-200
2004,8,2,1093.25,-200,10.0902649494,981,166,666.25,82,1675.5,733.25,32.6500005722,32.9500002861,1.5986557885
2004,8,2,1078.75,-200,10.2718801717,987.75,165,632.5,87,1694,899.25,26.1749997139,47.75,1.5978923821
2004,8,2,1072.5,-200,10.8595351669,1009.25,206,639.25,105,1655.25,954.75,25.1500000954,50.1499996185,1.58002766
2004,8,2.1,1066.75,-200,10.4752925411,995.25,126,716.5,110,1729.75,1092.75,35.625,29.7750000954,1.7045280808
2004,8,2.1,1100.25,-200,11.6670246002,1038,109,668.25,92,1873.25,1080,29.7749996185,45.2250003815,1.8642271774
2004,8,2.1,1027.75,-200,11.9608642859,1048.25,171,719.25,93,1624.25,1134.5,27.0999999046,32.4499998093,1.1462030324
2004,8,2.1,-200,-200,-200,-200,115,-200,91,-200,-200,-200,-200,-200
2004,8,2.1,1095.25,-200,11.4893853742,1031.75,187,620.75,98,1730,984.25,25.6750001907,48.6999998093,1.5825398009
2004,8,2.2,1099.75,-200,13.6894678885,1106.5,129,675.5,173,1801.25,875.5,35.5,25.7249999046,1.4625699068
2004,8,2.2,-200,-200,-200,-200,88,-200,96,-200,-200,-200,-200,-200
2004,8,2.2,1193.25,-200,14.6968469055,1139,143,563.25,47,2009.25,1257.25,24.4500002861,61.2749996185,1.8522264857
2004,8,2.2,1161.25,-200,12.7201388188,1074.25,128,646,95,1776.75,1206,36.5,28.9000000954,1.7358833703
2004,8,2.2,1205,-200,14.0501532507,1118.25,122,585,65,2019,1188.75,27.5000004768,60.0749998093,2.1719321168
2004,8,2.2,1117.5,-200,12.8684322413,1079.25,135,637.75,68,1761.25,1144.75,22.5249996185,52.3249998093,1.4100272515
2004,8,2.2,1151,-200,12.0980892175,1053,146,623,93,1835,1151.5,30.1750001907,43.2250003815,1.8229855107
2004,8,2.2,-200,-200,-200,-200,129,-200,99,-200,-200,-200,-200,-200
2004,8,2.2,-200,-200,-200,-200,147,-200,99,-200,-200,-200,-200,-200
2004,8,2.3,1239.5,-200,13.5523932998,1102,205,588,72,1988.5,1256.5,22,75.8999996185,1.9817095654
2004,8,2.3,1159.25,-200,15.0844399271,1151.25,143,578.5,63,2004.75,1206.25,24.2750005722,63.2750005722,1.8929274024
2004,8,2.3,1112.25,-200,12.2287068944,1057.5,190,654.25,137,1695,1297.25,27.3249998093,40.6500005722,1.4547726265
2004,8,2.3,1048.75,-200,14.5007546202,1132.75,216,630.25,118,1661.75,1208,22.4000000954,41.0500001907,1.0979161966
2004,8,2.3,-200,-200,-200,-200,158,-200,83,-200,-200,-200,-200,-200
2004,8,2.3,-200,-200,-200,-200,128,-200,116,-200,-200,-200,-200,-200
2004,8,2.4,1167.5,-200,14.6653966958,1138,16,585,5,1945.75,1336.25,27.6500000954,52.4749994278,1.9137604259
2004,8,2.4,-200,-200,-200,-200,201,-200,68,-200,-200,-200,-200,-200
2004,8,2.4,-200,-200,-200,-200,169,-200,69,-200,-200,-200,-200,-200
2004,8,2.4,-200,-200,-200,-200,147,-200,124,-200,-200,-200,-200,-200
2004,8,2.5,1102.75,-200,11.5887201951,1035.25,110,672,111,1833.75,1004.5,31.5250005722,43.4750003815,1.9797122204
2004,8,2.5,1184.75,-200,15.1083097465,1152,96,578,42,2002.75,1274,25.5000004768,59.6750011444,1.9193141585
2004,8,2.5,1155.25,-200,16.0272506942,1180.5,167,579.75,82,1849.5,1302,24.3000001907,47.7999992371,1.4321026397
2004,8,2.6,1220,-200,14.1506226104,1121.5,245,600.75,107,1974.25,1428,25.5999994278,61.2250003815,1.9807903172
2004,8,2.6,1218.25,-200,15.6213592196,1168,206,607,117,2000.25,1450.75,29.2750000954,48.3500013351,1.936733578
2004,8,2.6,1170.5,-200,14.3836386481,1129,156,630.75,120,1911,1346.25,33.5499992371,36.0499992371,1.8394538839
2004,8,2.6,1129.25,-200,14.6261243331,1136.75,151,606.25,114,1951.5,1219.75,27.6500000954,49.875,1.8189385857
2004,8,2.6,1125.5,-200,13.1522058183,1088.75,153,620.25,116,1886,1207.5,26.3500003815,54.6000003815,1.8459448428
2004,8,2.6,1237.75,-200,14.846627436,1143.75,188,564.75,81,1939.25,1432.75,28.5250000954,48.5,1.860661695
2004,8,2.6,1229.5,-200,14.4929342941,1132.5,164,603.5,90,1908.75,1413.25,33.5500001907,35.7249994278,1.8228708416
2004,8,2.6,-200,-200,-200,-200,143,-200,90,-200,-200,-200,-200,-200
2004,8,2.7,1184.25,-200,14.0733113964,1119,243,594,104,1806,911.75,31.3749995232,35.375,1.597246343
2004,8,2.8,1179.5,-200,14.1351459233,1121,247,568.25,105,1816.25,947.25,27.6999998093,43.5250005722,1.5919666152
2004,8,2.9,1228.75,-200,16.2729132231,1188,237,556.75,97,2033.25,1412,24.4500002861,66.1999998093,2.0010998574
2004,8,2.9,1268.25,-200,18.6768738915,1259,167,518.5,62,2113.75,1410.25,26.0499997139,55.8000001907,1.8536392939
2004,8,2.9,1251.5,-200,15.6213592196,1168,193,556.5,107,1937.5,1352.25,28.0999999046,47.4249992371,1.7752840225
2004,8,2.9,1030.25,-200,8.889611855,935,-200,725.75,-200,1582.5,790.5,32.5,28.6749997139,1.3795678294
2004,8,3,1307.25,-200,19.0618917305,1270,240,515.5,84,2191,1403.75,22.5250000954,74.9250011444,2.0190405512
2004,8,3.5,1313.75,-200,21.0186215524,1324.5,204,498.75,106,2142.5,1390.25,26.3500003815,50.7749996185,1.7166272534
2004,9,0.2,806,-200,2.292901423,605.25,74,1366.25,68,1131.5,725,21.375,35.7250003815,0.8982004634
2004,9,0.3,814,-200,2.3000316105,605.75,-200,1369.75,-200,1130.5,744.5,23.0499997139,33.0250005722,0.9184013115
2004,9,0.3,751.5,-200,1.2246417165,520.5,32,1451,23,1247.25,470.75,19.6500000954,61.9249992371,1.4016751185
2004,9,0.3,755,-200,1.304805508,527.75,35,1472.25,24,1233.5,471,19.6250004768,59.0500011444,1.3345540451
2004,9,0.3,718,-200,0.9948016837,498.5,-200,1494.5,-200,1058.75,381.5,15.25,52.375,0.9017155323
2004,9,0.3,724,-200,0.9552143235,494.5,42,1531.25,27,1071.25,391,15.3250000477,53.0749998093,0.9181032254
2004,9,0.3,717.75,-200,0.8757410443,486.25,32,1530.5,14,1071.5,398.25,15.3500001431,53.6500005722,0.9295148654
2004,9,0.4,892,-200,1.9418780731,579.75,-200,1076.25,-200,1271,515.5,23.4749999046,49.0500001907,1.3991379314
2004,9,0.4,813.25,-200,2.6646848681,630.5,91,1327,65,1108.25,710,21.6500005722,33.4250001907,0.8544680018
2004,9,0.4,866,-200,2.8731539717,644,49,1162,41,1218,629,24.5,38.5499992371,1.1687522094
2004,9,0.4,776.75,-200,2.0053765046,584.5,-200,1305,-200,1265.5,510,20.0250000954,59.1249990463,1.3693533013
2004,9,0.4,813.5,-200,2.0629276001,588.75,42,1118.75,36,1246.25,564.75,20.8249998093,55.8500003815,1.358116324
2004,9,0.4,812.5,-200,1.9551737461,580.75,-200,1176.25,-200,1320,627,22.7250003815,53.8000001907,1.4672848707
2004,9,0.4,850.5,-200,2.4702982105,617.5,66,1098.5,52,1350.75,642,21.0749998093,59.8999996185,1.4788782944
2004,9,0.4,743.5,-200,1.2713715604,524.75,25,1434.25,3,1096.75,429.75,15.4750001431,53.3000001907,0.9307595685
2004,9,0.4,740.75,-200,2.1488192484,595,-200,1190.5,-200,1079.75,685.5,14.4000000954,54.4750003815,0.8887231169
2004,9,0.4,793.25,-200,1.9618360818,581.25,-200,1169.25,-200,1151.75,667.5,15.5250003338,58.8499994278,1.0309210625
2004,9,0.4,769.25,-200,2.0188554612,585.5,60,1220.5,45,1133.75,650.25,17.0749998093,52.4749994278,1.013037129
2004,9,0.5,829.25,-200,2.6192698761,627.5,-200,994.25,-200,1377.5,577.25,22.3249998093,59.6749992371,1.5888751201
2004,9,0.5,837.75,-200,2.7874143708,638.5,72,963.25,48,1391.25,595.5,20.75,64.8999986649,1.5710092638
2004,9,0.5,826.25,-200,1.0477964086,503.75,-200,1249.5,-200,1203.75,384.5,24.0250000954,45.4749994278,1.3403674542
2004,9,0.5,880.75,-200,3.4656763021,680.25,69,1174.5,58,1250.75,630.25,23.6999998093,39.0500001907,1.1289381567
2004,9,0.5,868.75,-200,2.7758084886,637.75,-200,1219,-200,1213,586.25,24.2249999046,38.5249996185,1.1490929792
2004,9,0.5,894.5,-200,3.6070940024,688.5,91,1134.25,55,1249.5,708.5,22.3750004768,43.5250005722,1.1623637076
2004,9,0.5,853,-200,2.5555026374,623.25,74,1107.25,49,1421.25,768,21.6749997139,67.4249992371,1.7262405402
2004,9,0.5,796,-200,3.2477498138,667.25,55,1162,40,1294.75,558.25,20.6000003815,56.625,1.3582501987
2004,9,0.5,800,-200,2.190576761,598,84,1336.25,41,1277.75,528.75,19.8000006676,56.6500005722,1.2941051195
2004,9,0.5,774.75,-200,2.3466076398,609,58,1318.5,42,1189.5,468.25,20.1500000954,46.6999998093,1.0898747346
2004,9,0.5,773.25,-200,2.3430107412,608.75,46,1169,35,1256.25,590,19.2749996185,56.9750003815,1.2603091817
2004,9,0.5,803.5,-200,2.2291550698,600.75,57,1122,50,1280.75,646,19.5250000954,63.5250015259,1.4269191218
2004,9,0.5,822.5,-200,2.6646848681,630.5,69,1090.25,47,1304.25,670.5,20.2250003815,60.75,1.424274973
2004,9,0.5,822.25,-200,2.389953731,612,-200,1093.5,-200,1254.25,594,21.8000001907,51.4499998093,1.327223538
2004,9,0.5,826,-200,2.389953731,612,-200,1111.25,-200,1304.25,605.25,19.7750000954,65.3000001907,1.4894240995
2004,9,0.5,824.25,-200,2.4336376044,615,-200,1131.25,-200,1335.75,601.25,22.4499998093,59.8999996185,1.6068971252
2004,9,0.5,846.6666666667,-200,2.5022595737,619.6666666667,84,1085.3333333333,58,1339,670,22.933333079,57.5,1.5879016965
2004,9,0.5,868.25,-200,2.7912875851,638.75,109,1093,55,1367,610,20.4250001907,62.9749994278,1.4945542551
2004,9,0.5,765,-200,2.7603661048,636.75,141,1137.75,74,1112.5,741.75,14.9750001431,52.7749996185,0.8929475364
2004,9,0.5,747.5,-200,2.1522859495,595.25,107,1208.25,61,1088.5,676.5,12.7999997139,59.75,0.8800908639
2004,9,0.5,790,-200,2.2326764192,601,70,1150.25,60,1156.5,734,17.4250001907,53.4249992371,1.0541023904
2004,9,0.6,913.25,-200,4.3125946667,727.75,121,801.75,63,1417.75,886.75,19.7249999046,66.7750015259,1.5184129545
2004,9,0.6,832,-200,3.1451318706,661,-200,976.75,-200,1312,765.5,22.7000002861,51.3249998093,1.3976864923
2004,9,0.6,834,-200,3.9598764327,708.5,87,906.75,65,1348.25,834.5,21.8499999046,54.125,1.4004485258
2004,9,0.6,881,-200,2.9124920804,646.5,-200,963.75,-200,1250,549.75,25.5250005722,38.1749992371,1.2296226573
2004,9,0.6,810,-200,2.1731361617,596.75,-200,1255,-200,1105.5,360.5,32.2250008583,20.4749999046,0.9699389978
2004,9,0.6,784.25,-200,1.8890827441,575.75,-200,1327.25,-200,1059.75,342.25,32.625,17.4749999046,0.8466559747
2004,9,0.6,854,-200,1.7060697219,561.5,-200,1105.5,-200,1224.25,400,24.3499999046,42.9499998093,1.2906188958
2004,9,0.6,846.75,-200,2.7142595318,633.75,-200,1012,-200,1258.25,524.75,24,43.7499990463,1.2876076798
2004,9,0.6,856.25,-200,3.5812024591,687,-200,955.25,-200,1260.25,725.75,21.9000000954,48.25,1.2522085675
2004,9,0.6,881,-200,4.444025183,734.75,-200,876.25,-200,1308.25,782.75,22.3500003815,47.2249994278,1.2592800469
2004,9,0.6,858.75,-200,3.7729159371,698,105,1253.75,89,1156.75,819.25,22.3250002861,33.6499996185,0.8959472041
2004,9,0.6,889,-200,4.9369477521,760.25,143,1223.5,81,1212.5,806,20.2749996185,35.4750003815,0.8342469276
2004,9,0.6,896.75,-200,4.510370307,738.25,72,935.5,42,1470.75,843,19.125,76.0499992371,1.6668225833
2004,9,0.6,804.25,-200,2.4446112455,615.75,-200,1270.5,-200,1189.25,496.25,20.4250001907,47.0999994278,1.1178007972
2004,9,0.6,811,-200,2.877077517,644.25,76,1143.5,44,1289,655.25,18.1750001907,60.8000011444,1.2567477421
2004,9,0.6,818.75,-200,2.1696551761,596.5,-200,1112.25,-200,1280.75,613.25,19.9499998093,62.3000001907,1.4362890349
2004,9,0.6,842.5,-200,3.0559925116,655.5,55,1042,50,1270.5,664.75,22.125,49.7750005722,1.309424949
2004,9,0.6,868.75,-200,3.3350320821,672.5,102,1032.5,53,1307.25,688.25,18.8499999046,63.0249996185,1.35817022
2004,9,0.6,811.5,-200,2.4081143469,613.25,54,1132.5,47,1301.75,625.5,23.0499997139,53.9750013351,1.5010056368
2004,9,0.6,877.75,-200,3.8436843227,702,59,948.5,44,1372.5,822,18.3499999046,70.7999992371,1.4793726824
2004,9,0.6,786.5,-200,1.9986514667,584,99,1317.25,60,1129.25,446.25,14.9249999523,60.5499992371,1.0212638574
2004,9,0.6,761,-200,1.7281160543,563.25,26,1316,8,1106.25,451.25,15.3500001431,53.875,0.9334131004
2004,9,0.6,782,-200,2.0868266321,590.5,28,1286.75,9,1130,460.5,15.4250001907,52.7249994278,0.9178205219
2004,9,0.6,768,-200,3.3141611131,671.25,79,1128,46,1153.25,699.75,13.625,57.5749998093,0.8940641316
2004,9,0.6,803.25,-200,2.9401643454,648.25,-200,1078.5,-200,1177.5,774,14.1499998569,61.0249996185,0.9798854268
2004,9,0.6,820.25,-200,3.3559588841,673.75,104,1024,64,1187.5,789.5,13.9749999046,62.6499986649,0.9948330972
2004,9,0.7,864.25,-200,3.3392129775,672.75,83,946.5,61,1412.25,636.25,22.75,58.5249996185,1.5985447924
2004,9,0.7,864.75,-200,4.6298845295,744.5,164,866.25,90,1393.75,900.5,21.0250005722,56.875,1.3999404958
2004,9,0.7,853.75,-200,2.2115838821,599.5,-200,1102,-200,1252.25,541.75,25.4249997139,38.5749998093,1.235211545
2004,9,0.7,867.25,-200,2.4739771183,617.75,-200,1041.5,-200,1230.75,487.75,27.0499997139,34.3250007629,1.2089053811
2004,9,0.7,821.75,-200,2.3682384059,610.5,-200,1191.25,-200,1137.75,403,33.2249994278,19.0250000954,0.9532801526
2004,9,0.7,954.25,-200,3.1247770204,659.75,-200,938.25,-200,1342.25,727.5,23.6749997139,49.1750001907,1.4195359813
2004,9,0.7,882,-200,4.0049580114,711,-200,936.25,-200,1310,740.75,22.9499998093,46.5250005722,1.2861028977
2004,9,0.7,932.75,-200,5.4569580236,786,144,1017.5,73,1306.25,858.25,22.3000001907,43.75,1.1631140338
2004,9,0.7,891.25,-200,3.9419047514,707.5,110,1004.75,51,1382.25,823,24.7750000954,48.9749994278,1.5091936402
